circuit_name,folder,subgraph_id,center_node,label_subgraph,num_nodes,num_edges,avg_degree,type_hist_json
c7552__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c7552__trojan_fsmor.v__9,fsm_trigger_2776,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__0,fsm_trigger_402,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__1,fsm_trigger_395,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__2,fsm_trigger_400,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__3,fsm_trigger_398,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__4,fsm_trigger_406,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__5,always_blk_396,1,1,0,0.0,"{""always"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__6,fsm_trigger_397,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__7,fsm_trigger_401,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__8,fsm_trigger_409,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
c880__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,c880__trojan_fsmor.v__9,fsm_trigger_399,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__0,fsm_trigger_1428,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__1,fsm_trigger_1430,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__2,fsm_trigger_1429,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__3,fsm_trigger_1426,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__4,fsm_trigger_1435,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__5,always_blk_1425,1,1,0,0.0,"{""always"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__6,fsm_trigger_1424,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__7,fsm_trigger_1427,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__8,fsm_trigger_1438,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
cavlc__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,cavlc__trojan_fsmor.v__9,fsm_trigger_1431,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__0,fsm_trigger_383,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__1,fsm_trigger_372,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__2,fsm_trigger_378,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__3,fsm_trigger_386,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__4,fsm_trigger_379,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__5,fsm_trigger_375,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__6,fsm_trigger_374,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__7,fsm_trigger_376,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__8,always_blk_373,1,1,0,0.0,"{""always"": 1.0}"
ctrl__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,ctrl__trojan_fsmor.v__9,fsm_trigger_377,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__0,fsm_trigger_548,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__1,always_blk_538,1,1,0,0.0,"{""always"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__2,fsm_trigger_542,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__3,fsm_trigger_537,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__4,fsm_trigger_551,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__5,fsm_trigger_543,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__6,fsm_trigger_539,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__7,fsm_trigger_544,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__8,fsm_trigger_541,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
dec__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,dec__trojan_fsmor.v__9,fsm_trigger_540,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__0,always_blk_2382,1,1,0,0.0,"{""always"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__1,fsm_trigger_2392,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__2,fsm_trigger_2395,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__3,fsm_trigger_2381,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__4,fsm_trigger_2384,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__5,fsm_trigger_2385,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__6,fsm_trigger_2383,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__7,fsm_trigger_2387,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__8,fsm_trigger_2388,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
i2c__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,i2c__trojan_fsmor.v__9,fsm_trigger_2386,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__0,fsm_trigger_480,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__1,fsm_trigger_474,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__2,fsm_trigger_477,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__3,fsm_trigger_485,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__4,fsm_trigger_481,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__5,always_blk_475,1,1,0,0.0,"{""always"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__6,fsm_trigger_478,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__7,fsm_trigger_488,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__8,fsm_trigger_479,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
int2float__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,int2float__trojan_fsmor.v__9,fsm_trigger_476,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__0,always_blk_6062,1,1,0,0.0,"{""always"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__1,fsm_trigger_6065,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__2,fsm_trigger_6075,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__3,fsm_trigger_6064,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__4,fsm_trigger_6067,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__5,fsm_trigger_6072,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__6,fsm_trigger_6066,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__7,fsm_trigger_6068,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__8,fsm_trigger_6061,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
max__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,max__trojan_fsmor.v__9,fsm_trigger_6063,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__0,fsm_trigger_514,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__1,fsm_trigger_519,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__2,fsm_trigger_516,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__3,fsm_trigger_517,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__4,fsm_trigger_518,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__5,fsm_trigger_515,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__6,always_blk_513,1,1,0,0.0,"{""always"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__7,fsm_trigger_512,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__8,fsm_trigger_523,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
router__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,router__trojan_fsmor.v__9,fsm_trigger_526,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__0,fsm_trigger_8649,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__1,fsm_trigger_8643,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__2,fsm_trigger_8645,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__3,fsm_trigger_8646,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__4,fsm_trigger_8650,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__5,fsm_trigger_8647,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__6,always_blk_8644,1,1,0,0.0,"{""always"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__7,fsm_trigger_8648,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__8,fsm_trigger_8654,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
sin__trojan_fsmor.v,Trojanized_ISCAS_EPFL_fsmor,sin__trojan_fsmor.v__9,fsm_trigger_8657,1,1,0,0.0,"{""fsm_trigger"": 1.0}"
